,material_id,formation_energy_per_atom,ealstic_vector,pretty_formula,cif
99,Ni60Fe20Cr20_10,-214.174443931673, 169.89426084922,Ni60Fe20Cr20,"# generated using pymatgen
 data_Cr17(FeNi)5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr17(FeNi)5
_chemical_formula_sum   'Cr34 Fe10 Ni10'
_cell_volume   588.79180800
_cell_formula_units_Z   2
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99998030  0.00110978  0.00165408  1
  Cr  Cr1  1  0.16748903  0.16858543  0.16650442  1
  Fe  Fe2  1  0.99965513  0.99906994  0.33533481  1
  Fe  Fe3  1  0.00310813  0.33675551  0.00071587  1
  Fe  Fe4  1  0.17004486  0.50209444  0.16529690  1
  Cr  Cr5  1  0.99932213  0.33381850  0.33578639  1
  Cr  Cr6  1  0.00077195  0.67019607  0.00096738  1
  Fe  Fe7  1  0.16587006  0.83277440  0.16793694  1
  Cr  Cr8  1  0.99943913  0.66934036  0.33603376  1
  Cr  Cr9  1  0.33201441  0.99915468  0.99721858  1
  Cr  Cr10  1  0.49951239  0.16551230  0.16815590  1
  Cr  Cr11  1  0.33114435  0.99871927  0.33711098  1
  Ni  Ni12  1  0.33392590  0.33680238  0.00050809  1
  Fe  Fe13  1  0.49763800  0.49848933  0.16643904  1
  Cr  Cr14  1  0.33573166  0.33393318  0.33354859  1
  Ni  Ni15  1  0.33212326  0.66369066  0.99904889  1
  Cr  Cr16  1  0.49849201  0.83054727  0.16654449  1
  Cr  Cr17  1  0.33261474  0.66665150  0.33523539  1
  Cr  Cr18  1  0.66681073  0.99824973  0.99880699  1
  Cr  Cr19  1  0.83444923  0.16751127  0.16709010  1
  Cr  Cr20  1  0.66910568  0.99985185  0.33526939  1
  Cr  Cr21  1  0.66508399  0.33350970  0.00083264  1
  Cr  Cr22  1  0.83536160  0.50202739  0.16697370  1
  Fe  Fe23  1  0.66907853  0.33404264  0.33479573  1
  Cr  Cr24  1  0.66427474  0.66507872  0.99994762  1
  Fe  Fe25  1  0.83461428  0.83535471  0.16837652  1
  Cr  Cr26  1  0.66817403  0.66533953  0.33412516  1
  Cr  Cr27  1  0.16485288  0.16726298  0.50126402  1
  Cr  Cr28  1  0.99909726  0.99991662  0.66394788  1
  Cr  Cr29  1  0.16588833  0.17128239  0.83319413  1
  Cr  Cr30  1  0.16401153  0.50035980  0.50220663  1
  Ni  Ni31  1  0.99558864  0.33292042  0.66521722  1
  Cr  Cr32  1  0.16536077  0.50145685  0.83271647  1
  Ni  Ni33  1  0.16628288  0.83401733  0.49924692  1
  Cr  Cr34  1  0.99749082  0.66860551  0.66265853  1
  Fe  Fe35  1  0.16581364  0.83383886  0.83271162  1
  Cr  Cr36  1  0.50345214  0.16481429  0.50021025  1
  Cr  Cr37  1  0.33360066  0.99745312  0.66612691  1
  Cr  Cr38  1  0.50218800  0.16294532  0.83113038  1
  Cr  Cr39  1  0.50264562  0.50070848  0.49948942  1
  Cr  Cr40  1  0.33599420  0.33342078  0.66636314  1
  Fe  Fe41  1  0.49982143  0.49800155  0.83302292  1
  Ni  Ni42  1  0.50144174  0.83359567  0.50162510  1
  Cr  Cr43  1  0.33292330  0.66879770  0.66624141  1
  Ni  Ni44  1  0.49620193  0.82855590  0.83272576  1
  Ni  Ni45  1  0.83322079  0.16696664  0.50064925  1
  Fe  Fe46  1  0.66767980  0.99838208  0.66446692  1
  Cr  Cr47  1  0.83470515  0.16866551  0.83211818  1
  Ni  Ni48  1  0.83284928  0.49786175  0.50127623  1
  Ni  Ni49  1  0.67145818  0.33095066  0.66327480  1
  Cr  Cr50  1  0.83490160  0.49859485  0.83087530  1
  Ni  Ni51  1  0.83219788  0.83403540  0.49814744  1
  Cr  Cr52  1  0.66574944  0.66508599  0.66569962  1
  Cr  Cr53  1  0.82875182  0.83329296  0.83313518  1
" 
100,NiFe20_6,-71.9838126692128, 209.872699993342,NiFe20,"# generated using pymatgen
 data_Fe3Ni13
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3Ni13
_chemical_formula_sum   'Fe3 Ni13'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00000000  0.00000000  0.00000000  1
  Ni  Ni1  1  0.24985686  0.24957392  0.24967774  1
  Ni  Ni2  1  0.00000000  0.00000000  0.50000000  1
  Ni  Ni3  1  0.24985686  0.24957392  0.75032226  1
  Ni  Ni4  1  0.00000000  0.50000000  0.00000000  1
  Ni  Ni5  1  0.24985686  0.75042608  0.24967774  1
  Fe  Fe6  1  0.00000000  0.50000000  0.50000000  1
  Ni  Ni7  1  0.24985686  0.75042608  0.75032226  1
  Ni  Ni8  1  0.50000000  0.00000000  0.00000000  1
  Ni  Ni9  1  0.75014314  0.24957392  0.24967774  1
  Ni  Ni10  1  0.50000000  0.00000000  0.50000000  1
  Ni  Ni11  1  0.75014314  0.24957392  0.75032226  1
  Fe  Fe12  1  0.50000000  0.50000000  0.00000000  1
  Ni  Ni13  1  0.75014314  0.75042608  0.24967774  1
  Fe  Fe14  1  0.50000000  0.50000000  0.50000000  1
  Ni  Ni15  1  0.75014314  0.75042608  0.75032226  1
" 
101,NiFe80_3,-69.2227477444463, 196.845256056373,NiFe80,"# generated using pymatgen
 data_Fe3Ni
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3Ni
_chemical_formula_sum   'Fe12 Ni4'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99935547  0.99917653  0.00073179  1
  Fe  Fe1  1  0.25068779  0.25057948  0.24931335  1
  Fe  Fe2  1  0.99911413  0.99930881  0.49925350  1
  Fe  Fe3  1  0.25074675  0.25062184  0.75070431  1
  Ni  Ni4  1  0.99988533  0.49982288  0.00025678  1
  Fe  Fe5  1  0.25095228  0.74928351  0.24923061  1
  Fe  Fe6  1  0.99932279  0.50069655  0.49925273  1
  Fe  Fe7  1  0.25080270  0.74930711  0.75074390  1
  Fe  Fe8  1  0.50072523  0.99915389  0.00078357  1
  Fe  Fe9  1  0.74916060  0.25078055  0.24928573  1
  Ni  Ni10  1  0.49974872  0.00027950  0.49975299  1
  Fe  Fe11  1  0.74917802  0.25062169  0.75068829  1
  Ni  Ni12  1  0.50027235  0.49991512  0.00044207  1
  Ni  Ni13  1  0.75010286  0.75013271  0.24966055  1
  Fe  Fe14  1  0.50082581  0.50101380  0.49916163  1
  Fe  Fe15  1  0.74911916  0.74930603  0.75073819  1
" 
102,NiCr70_6,-62.5539582362993, 155.101414394138,NiCr70,"# generated using pymatgen
 data_Cr11Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr11Ni5
_chemical_formula_sum   'Cr11 Ni5'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99769833  0.00000000  0.00000000  1
  Cr  Cr1  1  0.25129429  0.24864692  0.25185299  1
  Ni  Ni2  1  0.99670583  0.00000000  0.50000000  1
  Cr  Cr3  1  0.25131805  0.24865474  0.74870451  1
  Cr  Cr4  1  0.99717678  0.50000000  0.00000000  1
  Cr  Cr5  1  0.25131805  0.75134526  0.25129549  1
  Cr  Cr6  1  0.99723136  0.50000000  0.50000000  1
  Cr  Cr7  1  0.25129429  0.75135308  0.74814701  1
  Ni  Ni8  1  0.50325385  0.00000000  0.00000000  1
  Cr  Cr9  1  0.74846194  0.24851759  0.25105029  1
  Cr  Cr10  1  0.50311302  0.00000000  0.50000000  1
  Ni  Ni11  1  0.74840914  0.24847765  0.74862665  1
  Cr  Cr12  1  0.50235761  0.50000000  0.00000000  1
  Ni  Ni13  1  0.74840914  0.75152235  0.25137335  1
  Ni  Ni14  1  0.50349638  0.50000000  0.50000000  1
  Cr  Cr15  1  0.74846194  0.75148241  0.74894971  1
" 
103,Ni10Fe80Cr10_13,-225.877235958235, 155.595663635649,Ni10Fe80Cr10,"# generated using pymatgen
 data_Cr6Fe43Ni5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr6Fe43Ni5
_chemical_formula_sum   'Cr6 Fe43 Ni5'
_cell_volume   588.79180800
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99769648  0.99837542  0.99784337  1
  Cr  Cr1  1  0.16466923  0.16878044  0.16683501  1
  Fe  Fe2  1  0.99943433  0.00223835  0.33527610  1
  Fe  Fe3  1  0.99806567  0.33456851  0.00016656  1
  Fe  Fe4  1  0.16411322  0.50150929  0.16618019  1
  Ni  Ni5  1  0.99953890  0.33264770  0.33396343  1
  Ni  Ni6  1  0.99866600  0.66478532  0.99792056  1
  Fe  Fe7  1  0.16590887  0.83236622  0.16611535  1
  Cr  Cr8  1  0.99901624  0.66513492  0.33598021  1
  Cr  Cr9  1  0.33332326  0.00205386  0.00015179  1
  Fe  Fe10  1  0.50294620  0.16750497  0.16730673  1
  Fe  Fe11  1  0.33248953  0.00010391  0.33333923  1
  Fe  Fe12  1  0.33335279  0.33912383  0.99988201  1
  Fe  Fe13  1  0.50119492  0.49951138  0.16672900  1
  Fe  Fe14  1  0.33275446  0.33473195  0.33394607  1
  Fe  Fe15  1  0.33268420  0.66688965  0.00037281  1
  Fe  Fe16  1  0.50021107  0.83326203  0.16747399  1
  Fe  Fe17  1  0.33293505  0.66566567  0.33345689  1
  Fe  Fe18  1  0.66893482  0.99810230  0.00000399  1
  Ni  Ni19  1  0.83297832  0.16632661  0.16623882  1
  Fe  Fe20  1  0.66771285  0.00186072  0.33391418  1
  Fe  Fe21  1  0.66825842  0.33389094  0.00099583  1
  Fe  Fe22  1  0.83396998  0.49675584  0.16588797  1
  Fe  Fe23  1  0.66892165  0.33270807  0.33310212  1
  Ni  Ni24  1  0.66662004  0.66440082  0.00051892  1
  Cr  Cr25  1  0.83360022  0.83239348  0.16670040  1
  Fe  Fe26  1  0.66476860  0.66433832  0.33422471  1
  Fe  Fe27  1  0.16665069  0.16698318  0.49984243  1
  Ni  Ni28  1  0.00204675  0.00173923  0.66685317  1
  Fe  Fe29  1  0.16507837  0.16847530  0.83231669  1
  Fe  Fe30  1  0.16684385  0.49847567  0.50090493  1
  Fe  Fe31  1  0.99937901  0.33341214  0.66539018  1
  Fe  Fe32  1  0.16604752  0.50027368  0.83307828  1
  Fe  Fe33  1  0.16726898  0.83504655  0.50160048  1
  Fe  Fe34  1  0.00081977  0.66825787  0.66707548  1
  Fe  Fe35  1  0.16548028  0.83342162  0.83268230  1
  Fe  Fe36  1  0.50002368  0.16639669  0.50049819  1
  Fe  Fe37  1  0.33347328  0.99893461  0.66668314  1
  Cr  Cr38  1  0.50190206  0.16839587  0.83234891  1
  Fe  Fe39  1  0.49856529  0.49828535  0.49919113  1
  Fe  Fe40  1  0.33224374  0.33395992  0.66593233  1
  Fe  Fe41  1  0.49934913  0.50166208  0.83407271  1
  Fe  Fe42  1  0.49925102  0.83403949  0.49846668  1
  Fe  Fe43  1  0.33091791  0.66760179  0.66629290  1
  Fe  Fe44  1  0.50085491  0.83164709  0.83404725  1
  Fe  Fe45  1  0.83496014  0.16628776  0.49924253  1
  Fe  Fe46  1  0.66971066  0.00009702  0.66569705  1
  Fe  Fe47  1  0.83616432  0.16606036  0.83346129  1
  Fe  Fe48  1  0.83315270  0.49712854  0.50005835  1
  Fe  Fe49  1  0.66894312  0.33092624  0.66527513  1
  Fe  Fe50  1  0.83261680  0.49881017  0.83418703  1
  Fe  Fe51  1  0.83384495  0.83566067  0.50093602  1
  Cr  Cr52  1  0.66618080  0.66501527  0.66554266  1
  Fe  Fe53  1  0.83346492  0.83297536  0.83379656  1
" 
104,NiFe60_4,-71.2805005128144, 213.699620428673,NiFe60,"# generated using pymatgen
 data_Fe9Ni7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe9Ni7
_chemical_formula_sum   'Fe9 Ni7'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00012488  0.00000982  0.99887889  1
  Fe  Fe1  1  0.24994161  0.24859353  0.24870739  1
  Ni  Ni2  1  0.99977681  0.00013744  0.50089840  1
  Ni  Ni3  1  0.25005186  0.24977272  0.75061814  1
  Fe  Fe4  1  0.00076329  0.50065412  0.99802616  1
  Fe  Fe5  1  0.24989777  0.75151921  0.24869741  1
  Fe  Fe6  1  0.00066488  0.50075258  0.50195425  1
  Ni  Ni7  1  0.24997126  0.75042237  0.75074053  1
  Ni  Ni8  1  0.49987634  0.99974197  0.99877965  1
  Fe  Fe9  1  0.75005663  0.24862620  0.24872780  1
  Fe  Fe10  1  0.49920141  0.99928289  0.50206007  1
  Fe  Fe11  1  0.75002776  0.24855348  0.75132139  1
  Ni  Ni12  1  0.50011072  0.50002768  0.99940353  1
  Fe  Fe13  1  0.75010265  0.75148629  0.24870645  1
  Fe  Fe14  1  0.49939109  0.50054554  0.50186219  1
  Ni  Ni15  1  0.75004105  0.74987418  0.75061772  1
" 
105,NiFe10_4,-71.5259856845377, 190.545120525818,NiFe10,"# generated using pymatgen
 data_FeNi15
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   FeNi15
_chemical_formula_sum   'Fe1 Ni15'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.99985780  0.00014220  0.99969431  1
  Ni  Ni1  1  0.25000000  0.25000000  0.25000000  1
  Ni  Ni2  1  0.99985780  0.00014220  0.50030569  1
  Ni  Ni3  1  0.25000000  0.25000000  0.75000000  1
  Ni  Ni4  1  0.99985780  0.49985780  0.99969431  1
  Fe  Fe5  1  0.25000000  0.75000000  0.25000000  1
  Ni  Ni6  1  0.99985780  0.49985780  0.50030569  1
  Ni  Ni7  1  0.25000000  0.75000000  0.75000000  1
  Ni  Ni8  1  0.50014220  0.00014220  0.99969431  1
  Ni  Ni9  1  0.75000000  0.25000000  0.25000000  1
  Ni  Ni10  1  0.50014220  0.00014220  0.50030569  1
  Ni  Ni11  1  0.75000000  0.25000000  0.75000000  1
  Ni  Ni12  1  0.50014220  0.49985780  0.99969431  1
  Ni  Ni13  1  0.75000000  0.75000000  0.25000000  1
  Ni  Ni14  1  0.50014220  0.49985780  0.50030569  1
  Ni  Ni15  1  0.75000000  0.75000000  0.75000000  1
" 
106,FeCr30_1,-65.418745418259, 133.52422276006,FeCr30,"# generated using pymatgen
 data_CrFe3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrFe3
_chemical_formula_sum   'Cr4 Fe12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cr  Cr0  1  0.99753540  0.99664844  0.99928116  1
  Cr  Cr1  1  0.24720007  0.25279993  0.25110580  1
  Fe  Fe2  1  0.99906212  0.99947676  0.50157731  1
  Fe  Fe3  1  0.24938793  0.25061207  0.74646254  1
  Fe  Fe4  1  0.00051587  0.49948413  0.99736704  1
  Fe  Fe5  1  0.24951108  0.75062671  0.25455668  1
  Fe  Fe6  1  0.99891324  0.50108676  0.50191138  1
  Fe  Fe7  1  0.24943356  0.74899491  0.74572530  1
  Cr  Cr8  1  0.50112078  0.99887922  0.99941118  1
  Fe  Fe9  1  0.74937329  0.25048892  0.25455668  1
  Fe  Fe10  1  0.50038026  0.99961974  0.50130665  1
  Fe  Fe11  1  0.75100509  0.25056644  0.74572530  1
  Cr  Cr12  1  0.50335156  0.50246460  0.99928116  1
  Fe  Fe13  1  0.75173052  0.74826948  0.25510372  1
  Fe  Fe14  1  0.50052324  0.50093788  0.50157731  1
  Fe  Fe15  1  0.75095598  0.74904402  0.74505080  1
" 
107,FeCr60_9,-63.3662569941537, 195.537794918335,FeCr60,"# generated using pymatgen
 data_Cr9Fe7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr9Fe7
_chemical_formula_sum   'Cr9 Fe7'
_cell_volume   174.45683200
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.00084845  0.00002204  0.99903171  1
  Cr  Cr1  1  0.25337857  0.25000000  0.25000000  1
  Cr  Cr2  1  0.00190313  0.99789567  0.50025287  1
  Cr  Cr3  1  0.25305438  0.25000000  0.75000000  1
  Cr  Cr4  1  0.00190313  0.50210433  0.99974713  1
  Cr  Cr5  1  0.25313474  0.75000000  0.25000000  1
  Fe  Fe6  1  0.00084845  0.49997796  0.50096829  1
  Fe  Fe7  1  0.25042999  0.75000000  0.75000000  1
  Fe  Fe8  1  0.49816765  0.99832394  0.99850572  1
  Cr  Cr9  1  0.74715526  0.25000000  0.25000000  1
  Fe  Fe10  1  0.49966305  0.99877554  0.50142054  1
  Cr  Cr11  1  0.74812920  0.25000000  0.75000000  1
  Fe  Fe12  1  0.49966305  0.50122446  0.99857946  1
  Cr  Cr13  1  0.74718041  0.75000000  0.25000000  1
  Fe  Fe14  1  0.49816765  0.50167606  0.50149428  1
  Cr  Cr15  1  0.74637288  0.75000000  0.75000000  1
" 
108,Ni40Fe40Cr20_2,-222.197006292365, 180.932443306912,Ni40Fe40Cr20,"# generated using pymatgen
 data_Cr23Fe21Ni10
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   7.46704761
_cell_length_b   7.46704761
_cell_length_c   10.56000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Cr23Fe21Ni10
_chemical_formula_sum   'Cr23 Fe21 Ni10'
_cell_volume   588.79180800
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Fe  Fe0  1  0.99839244  0.00293127  0.99623414  1
  Cr  Cr1  1  0.16452406  0.16606340  0.16662762  1
  Cr  Cr2  1  0.00064869  0.99756187  0.33580318  1
  Fe  Fe3  1  0.00008654  0.33256460  0.99547020  1
  Cr  Cr4  1  0.16515442  0.50097356  0.16420537  1
  Fe  Fe5  1  0.99894619  0.33330881  0.33597021  1
  Cr  Cr6  1  0.99649497  0.66704808  0.99769257  1
  Cr  Cr7  1  0.16570632  0.83228252  0.16451801  1
  Cr  Cr8  1  0.99685325  0.66598169  0.33640049  1
  Cr  Cr9  1  0.33614492  0.00550997  0.99876233  1
  Cr  Cr10  1  0.50303656  0.16642666  0.17038954  1
  Fe  Fe11  1  0.33415453  0.99620144  0.33602412  1
  Ni  Ni12  1  0.32977367  0.33484189  0.99873066  1
  Fe  Fe13  1  0.49855388  0.49979542  0.16802132  1
  Cr  Cr14  1  0.33390389  0.33159430  0.33386668  1
  Fe  Fe15  1  0.33468196  0.66422472  0.99941196  1
  Cr  Cr16  1  0.49808614  0.83163178  0.16842320  1
  Fe  Fe17  1  0.33311668  0.66767664  0.33564037  1
  Fe  Fe18  1  0.66887433  0.00007117  0.99852250  1
  Cr  Cr19  1  0.83444023  0.16794482  0.16474830  1
  Ni  Ni20  1  0.66800725  0.99701597  0.33251969  1
  Cr  Cr21  1  0.66115591  0.33413493  0.00057171  1
  Fe  Fe22  1  0.83103245  0.50077077  0.16808692  1
  Fe  Fe23  1  0.67140006  0.33519155  0.33417912  1
  Cr  Cr24  1  0.66665894  0.66910051  0.00040684  1
  Fe  Fe25  1  0.83223070  0.83494966  0.16623118  1
  Fe  Fe26  1  0.66578913  0.66708943  0.33328184  1
  Fe  Fe27  1  0.17023923  0.16415176  0.50173143  1
  Cr  Cr28  1  0.99975584  0.99713894  0.66838158  1
  Ni  Ni29  1  0.16664448  0.16818443  0.83289638  1
  Fe  Fe30  1  0.16891902  0.49900694  0.50103534  1
  Cr  Cr31  1  0.00473583  0.33264501  0.66659899  1
  Ni  Ni32  1  0.16964798  0.49936012  0.83277483  1
  Ni  Ni33  1  0.16884952  0.83109317  0.49934407  1
  Cr  Cr34  1  0.99970389  0.66763262  0.66497048  1
  Cr  Cr35  1  0.16946757  0.83087640  0.83564951  1
  Cr  Cr36  1  0.50372196  0.16468613  0.50053780  1
  Fe  Fe37  1  0.33326175  0.00021667  0.66602580  1
  Cr  Cr38  1  0.50235735  0.16873735  0.82973400  1
  Cr  Cr39  1  0.50271894  0.50136702  0.50148326  1
  Ni  Ni40  1  0.33465874  0.33368299  0.66749390  1
  Cr  Cr41  1  0.49661907  0.50318299  0.83103182  1
  Fe  Fe42  1  0.50046685  0.83452833  0.49985405  1
  Fe  Fe43  1  0.33368176  0.66814941  0.66482269  1
  Fe  Fe44  1  0.50158250  0.83513261  0.83219375  1
  Cr  Cr45  1  0.83270149  0.16689863  0.50195081  1
  Ni  Ni46  1  0.66464549  0.99696070  0.66970772  1
  Ni  Ni47  1  0.83268969  0.16415477  0.83335720  1
  Fe  Fe48  1  0.83298011  0.50047441  0.50163947  1
  Ni  Ni49  1  0.66539906  0.33239194  0.66553909  1
  Cr  Cr50  1  0.83196931  0.49735489  0.82847892  1
  Fe  Fe51  1  0.82787821  0.83311306  0.50167643  1
  Fe  Fe52  1  0.66560308  0.66951183  0.66677241  1
  Ni  Ni53  1  0.83125315  0.83647944  0.83357824  1
" 
109,NiCr30_13,-67.9311266656429, 145.772045421778,NiCr30,"# generated using pymatgen
 data_CrNi3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.97803174
_cell_length_b   4.97803174
_cell_length_c   7.04000000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CrNi3
_chemical_formula_sum   'Cr4 Ni12'
_cell_volume   174.45683200
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ni  Ni0  1  0.00160394  0.00149878  0.99892082  1
  Ni  Ni1  1  0.24858337  0.24548652  0.24874992  1
  Ni  Ni2  1  0.00127601  0.00128206  0.50095995  1
  Ni  Ni3  1  0.24855298  0.24567641  0.75106751  1
  Ni  Ni4  1  0.00151577  0.49846010  0.99842682  1
  Ni  Ni5  1  0.24868573  0.75425128  0.24867909  1
  Cr  Cr6  1  0.00133383  0.49854585  0.50135216  1
  Ni  Ni7  1  0.24830982  0.75505043  0.75149841  1
  Ni  Ni8  1  0.49852366  0.00141719  0.99869503  1
  Ni  Ni9  1  0.75131854  0.24585663  0.24867994  1
  Ni  Ni10  1  0.49846656  0.00147172  0.50140507  1
  Ni  Ni11  1  0.75168079  0.24509318  0.75149806  1
  Cr  Cr12  1  0.49839055  0.49835853  0.99815834  1
  Cr  Cr13  1  0.75146887  0.75435521  0.24835853  1
  Cr  Cr14  1  0.49872304  0.49862224  0.50207560  1
  Ni  Ni15  1  0.75156653  0.75457387  0.75147475  1
" 
